SK_ID_CURR,EXT_SOURCE_2,DAYS_BIRTH,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,DAYS_ID_PUBLISH,DAYS_LAST_PHONE_CHANGE,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,AMT_INCOME_TOTAL,CODE_GENDER_F,NAME_EDUCATION_TYPE_Highereducation,NAME_CONTRACT_TYPE_Cashloans,HOUR_APPR_PROCESS_START,REGION_RATING_CLIENT,NAME_FAMILY_STATUS_Married,DEF_30_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_3,OBS_30_CNT_SOCIAL_CIRCLE,NAME_INCOME_TYPE_Working,REG_CITY_NOT_LIVE_CITY,ORGANIZATION_TYPE_Selfemployed,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,FLAG_DOCUMENT_18,FLAG_WORK_PHONE,OCCUPATION_TYPE_Corestaff,NAME_INCOME_TYPE_Stateservant,FLAG_DOCUMENT_13,ORGANIZATION_TYPE_Construction,OCCUPATION_TYPE_Drivers,ORGANIZATION_TYPE_Military,OCCUPATION_TYPE_Laborers,FLAG_DOCUMENT_16,ORGANIZATION_TYPE_Industrytype9,ORGANIZATION_TYPE_BusinessEntityType3,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Transporttype3,CODE_GENDER_M,OCCUPATION_TYPE_Highskilltechstaff
344657,0.6378764687637017,-15018.0,1078200.0,38331.0,-4048.0,-2134.0,-380.0,-8604.0,0.00496,180000.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
434297,0.7013922870332348,-13956.0,281938.5,22734.0,-229.0,-3997.0,-301.0,-253.0,0.0196889999999999,360000.0,1.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325687,0.5536327421572411,-11551.0,252000.0,12996.0,-1154.0,-1887.0,-410.0,-1750.0,0.0084739999999999,85500.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431326,0.3926347059410577,-20163.0,1078200.0,31653.0,-4588.0,-3658.0,-2427.0,-5087.0,0.020246,180000.0,0.0,0.0,1.0,12.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
268882,0.6797787734685239,-19936.0,904500.0,38452.5,-115.0,-3473.0,-2979.0,-475.0,0.035792,112500.0,1.0,1.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117414,0.5532165971269888,-11906.0,135000.0,6750.0,-2568.0,-3512.0,-729.0,-5591.0,0.0145199999999999,135000.0,1.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257834,0.6172006007354406,-13941.0,134775.0,10579.5,-1274.0,-2839.0,-1537.0,-4177.0,0.0105,315000.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280291,0.6522096333442063,-21829.0,1312110.0,55723.5,-1918.0,-4469.0,-563.0,-3801.0,0.035792,270000.0,0.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
406317,0.6790881620379928,-21841.0,1350000.0,55116.0,-3279.0,-5321.0,-882.0,-5320.0,0.031329,135000.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166808,0.6381996827967074,-13896.0,441000.0,20556.0,-2945.0,-3950.0,-337.0,-537.0,0.026392,225000.0,0.0,0.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
427595,0.4816795879081578,-13683.0,1096020.0,56092.5,-557.0,-1872.0,-1068.0,-1864.0,0.035792,216000.0,1.0,0.0,1.0,16.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301130,0.6682289328150994,-15773.0,1345500.0,39469.5,-3018.0,-4194.0,-1775.0,-4104.0,0.026392,202500.0,1.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175638,0.5480168006082016,-20054.0,808650.0,23773.5,-3449.0,-3616.0,-1798.0,-1776.0,0.025164,247500.0,1.0,0.0,1.0,12.0,2.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406184,0.6600345339564145,-13775.0,521280.0,35392.5,-261.0,-4375.0,-3029.0,-7429.0,0.00733,135000.0,1.0,0.0,1.0,15.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285625,0.6655133380680246,-15142.0,269550.0,21294.0,-2847.0,-3807.0,-1045.0,-7553.0,0.018801,135000.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225615,0.1374427039989958,-13236.0,863226.0,34362.0,-941.0,-3973.0,0.0,-197.0,0.010032,180000.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
454294,0.58032482545015,-23768.0,133528.5,8824.5,365243.0,-4096.0,-248.0,-9179.0,0.009175,45000.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181878,0.7348573901464698,-21450.0,254700.0,24808.5,-10455.0,-4331.0,0.0,-6815.0,0.072508,216000.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
336245,0.6983883850394261,-9606.0,1327855.5,52087.5,-519.0,-2243.0,-1505.0,-4404.0,0.072508,225000.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
161102,0.4167099850115597,-16756.0,1270993.5,53851.5,-561.0,-303.0,-346.0,-8539.0,0.00702,270000.0,1.0,0.0,1.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
120693,0.0066191591188586,-8670.0,521280.0,31630.5,-293.0,-452.0,-29.0,-139.0,0.006207,112500.0,1.0,0.0,1.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149968,0.7380744213873779,-11822.0,1166724.0,34245.0,-5178.0,-2169.0,0.0,-10235.0,0.0228,103500.0,1.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206683,0.5290094166739191,-9877.0,288000.0,19611.0,-501.0,-2525.0,-251.0,-586.0,0.026392,166500.0,1.0,1.0,1.0,11.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434402,0.1396532906797609,-22470.0,526491.0,19039.5,365243.0,-4973.0,0.0,-3180.0,0.025164,63900.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
167327,0.7040692053361792,-13651.0,497520.0,27778.5,-4964.0,-4661.0,-2126.0,-7562.0,0.072508,292500.0,1.0,0.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268940,0.6860999179198239,-15044.0,314100.0,21375.0,-3397.0,-4300.0,-1615.0,-6194.0,0.0196889999999999,90000.0,1.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368673,0.5846165545667351,-17986.0,544491.0,17563.5,-1209.0,-1540.0,-1834.0,-12083.0,0.02461,135000.0,1.0,0.0,1.0,10.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
416149,0.6549179391468022,-20732.0,327024.0,16033.5,365243.0,-3639.0,-869.0,-10500.0,0.025164,135000.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325975,0.0647112133518196,-10452.0,148365.0,11893.5,-2629.0,-1674.0,-504.0,-1411.0,0.01885,45000.0,1.0,0.0,1.0,19.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227273,0.6520905772982926,-15515.0,629325.0,30406.5,-3766.0,-3733.0,-2355.0,-535.0,0.022625,247500.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
156796,0.6406953005819186,-15064.0,1968529.5,52056.0,-8346.0,-4541.0,-1366.0,-4541.0,0.009334,180000.0,1.0,0.0,1.0,17.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
192204,0.5903400013878589,-19183.0,503676.0,19314.0,-6857.0,-2656.0,-2399.0,-10184.0,0.026392,81000.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127307,0.4732669466367975,-9044.0,183384.0,11938.5,-639.0,-1640.0,-907.0,-4943.0,0.010032,225000.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
402034,0.778814500462632,-22290.0,645889.5,19710.0,-2744.0,-3689.0,-7.0,-10159.0,0.022625,90000.0,1.0,0.0,1.0,16.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268973,0.5884401183101058,-13723.0,631332.0,33763.5,-5013.0,-4208.0,-1568.0,-7413.0,0.018801,135000.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
118159,0.4915290059824707,-23380.0,1351111.5,42552.0,365243.0,-4933.0,-1416.0,-4118.0,0.019101,247500.0,1.0,0.0,1.0,15.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100630,0.7562046572029202,-9524.0,675000.0,18693.0,-797.0,-2188.0,-1289.0,-1673.0,0.010006,202500.0,1.0,1.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
162624,0.5323371065953973,-9967.0,454500.0,36040.5,-2111.0,-2105.0,-1990.0,-4552.0,0.030755,202500.0,0.0,1.0,1.0,20.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
174580,0.2961435654275993,-20572.0,450000.0,16294.5,365243.0,-3022.0,-2317.0,-7740.0,0.025164,90000.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205420,0.5716840181170981,-15847.0,1886850.0,52015.5,-7316.0,-4312.0,-2599.0,-5378.0,0.007114,202500.0,1.0,1.0,1.0,10.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162352,0.6944169483578625,-13758.0,284400.0,13387.5,-1176.0,-4529.0,-1506.0,-7892.0,0.072508,405000.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
217237,0.6763609722413394,-20216.0,263686.5,26208.0,-2628.0,-3708.0,-2242.0,-9507.0,0.006305,90000.0,1.0,1.0,1.0,10.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414419,0.481930732091844,-22029.0,781920.0,23836.5,365243.0,-4020.0,-2.0,-5993.0,0.035792,112500.0,1.0,0.0,1.0,13.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248083,0.6668360845791214,-23695.0,1237500.0,52429.5,365243.0,-4180.0,-1344.0,-12005.0,0.028663,202500.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185075,0.3816463204495831,-22538.0,855000.0,42750.0,365243.0,-5029.0,-558.0,-1229.0,0.008575,180000.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108277,0.7024034746087694,-20596.0,1058148.0,42093.0,-1107.0,-4020.0,-1569.0,-5033.0,0.010276,202500.0,1.0,1.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180523,0.6926461184664364,-15636.0,755190.0,36459.0,-3213.0,-4225.0,-852.0,-8386.0,0.011703,202500.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
265059,0.6107324934083366,-14541.0,314100.0,15241.5,-708.0,-5172.0,-2093.0,-461.0,0.009334,193500.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319692,0.4314227240584339,-9272.0,582804.0,29884.5,-105.0,-1959.0,0.0,-3891.0,0.035792,157500.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
130796,0.1655175691147335,-8591.0,805536.0,38754.0,-130.0,-1281.0,-360.0,-5433.0,0.025164,135000.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337835,0.4332366861033561,-14165.0,1288350.0,37800.0,-2507.0,-5149.0,-1566.0,-7998.0,0.010276,90000.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170418,0.4942564289149611,-17527.0,765000.0,40887.0,-3110.0,-1023.0,-1.0,-5092.0,0.0228,135000.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
335927,0.5064032681793024,-17454.0,585000.0,29250.0,-621.0,-875.0,-1607.0,-6581.0,0.010276,202500.0,0.0,0.0,0.0,12.0,2.0,0.0,0.1434206662533851,0.0,1.4222454239942575,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
446364,0.4870810184078403,-12526.0,539100.0,27522.0,-2961.0,-3844.0,0.0,-3845.0,0.035792,144000.0,1.0,0.0,1.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107025,0.6794454729620667,-14733.0,382500.0,19125.0,-2093.0,-205.0,-1004.0,-2067.0,0.00496,225000.0,0.0,1.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
245581,0.686857658488712,-14758.0,265306.5,27990.0,-7271.0,-4105.0,-2765.0,-8844.0,0.032561,162000.0,1.0,0.0,1.0,19.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272045,0.5273527614179464,-10785.0,500211.0,30730.5,-2698.0,-2640.0,-705.0,-5014.0,0.014464,135000.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
259564,0.3445173457164708,-14630.0,526491.0,28179.0,-1822.0,-4654.0,0.0,-6208.0,0.020713,67500.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101853,0.4813301853389775,-20292.0,1223010.0,48631.5,365243.0,-3761.0,0.0,-2004.0,0.00496,247500.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303987,0.2381309003454038,-18030.0,900000.0,29875.5,-1027.0,-1491.0,-149.0,-3118.0,0.018029,252000.0,0.0,1.0,1.0,15.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237520,0.4847157399418629,-18143.0,288873.0,16258.5,-2139.0,-850.0,0.0,-1305.0,0.031329,135000.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348611,0.5437831628242633,-10915.0,621621.0,45364.5,-3174.0,-1960.0,-871.0,-5204.0,0.018801,157500.0,1.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170851,0.5148292209423259,-22286.0,278712.0,22149.0,365243.0,-4072.0,-1515.0,-4056.0,0.018634,126000.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169109,0.5674702719815578,-23123.0,1125864.0,37336.5,-8552.0,-4325.0,-2320.0,-13677.0,0.022625,202500.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
292684,0.6577639203026737,-10314.0,450000.0,19953.0,-786.0,-70.0,-469.0,-3366.0,0.026392,58500.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260385,0.3768175849902693,-13269.0,237024.0,15147.0,-1729.0,-1497.0,0.0,-8996.0,0.005084,135000.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381297,0.0669309655762837,-12073.0,225000.0,17905.5,-1377.0,-3124.0,-1381.0,-390.0,0.028663,67500.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130393,0.5047852710682377,-11568.0,135000.0,6750.0,-1312.0,-2420.0,-902.0,-5260.0,0.035792,90000.0,1.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149111,0.5967970376438193,-19221.0,1057266.0,47295.0,-1243.0,-2706.0,-644.0,-8851.0,0.002042,180000.0,1.0,0.0,1.0,14.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190867,0.5505179785625254,-21848.0,308133.0,11547.0,365243.0,-4577.0,-889.0,-4565.0,0.030755,90000.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301716,0.4419063229490802,-23221.0,152820.0,16177.5,-13578.0,-4020.0,-2799.0,-12672.0,0.030755,157500.0,1.0,0.0,1.0,16.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447423,0.5708538655440052,-10111.0,450000.0,27324.0,-206.0,-2758.0,0.0,-9488.0,0.026392,77400.0,1.0,1.0,1.0,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187887,0.7682663545307084,-22391.0,639000.0,23080.5,-1151.0,-4125.0,-1165.0,-2309.0,0.072508,360000.0,1.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107857,0.4836616845819778,-15701.0,450000.0,23107.5,-2978.0,-4305.0,-1002.0,-7744.0,0.006305,135000.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
344742,0.4777335540782721,-8458.0,314100.0,16573.5,-1504.0,-1022.0,0.0,-4548.0,0.0088659999999999,90000.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
